rock,certainty,atoms,invented,moon,english
daf.tam,restored,2,2,raft,raft
dag.dam,held,2,0,dagram,diagram
dag.das,held,2,0,dagras,digress
dag.dun,held,2,0,lagron,lug
dag.mad,restored,2,1,lagar,log
dag.mix,restored,2,1,dagix,emphasis
dag.nim,restored,2,1,dagim,sample
daj.mak,restored,2,2,djak,fingernail
daj.mas,restored,2,2,djas,justice
daj.mat,restored,2,2,djat,deal
daj.maz,restored,2,2,djaz,joy
daj.mid,restored,2,2,djir,deer
daj.mik,restored,2,2,djek,reject
daj.min,restored,2,2,djin,gene
daj.mip,restored,2,2,djip,over
daj.mis,restored,2,1,rajis,registry
daj.miz,restored,2,2,djiz,jeez
daj.mud,restored,2,2,djud,jew
daj.mud,restored,2,2,djul,jewel
daj.muk,restored,2,2,djok,joke
daj.mus,restored,2,2,djus,juice
daj.nam,restored,2,2,djam,jam
dak.man,restored,2,1,dakan,duck (below)
dak.man,restored,2,1,rakan,bow
dak.mat,restored,2,1,rakat,rocket
dak.mav,restored,2,1,rakav,rot
dak.mib,restored,2,1,rakib,perpetrate
dak.mit,restored,2,1,raket,racket (tool)
dak.muk,restored,2,1,lakok,client
dak.nid,held,2,0,raknid,arachnid
dak.sam,restored,2,2,laks,lack
dak.sin,held,2,0,laksen,diagonal
dak.six,held,2,0,laksex,relaxation
dak.tip,held,2,0,daktip,duct
dak.xik,held,2,0,rakxik,guard
dam.ban,restored,2,1,laman,lamb
dam.bud,held,2,0,lambor,lumber
dam.bud,held,2,0,rambol,ramble
dam.bus,held,2,0,rambus,rhombus
dam.dab,restored,2,2,darb,follow
dam.dag,restored,2,2,dalg,magnitude
dam.dag,restored,2,2,larg,element
dam.dag,restored,2,1,dalag,dialogue
dam.daj,restored,2,2,ladj,l sound
dam.dak,restored,2,2,drak,harm
dam.dak,restored,2,1,dalak,grate
dam.dam,strained,2,3,dad,content
dam.dam,strained,2,3,dal,matter (physics)
dam.dam,strained,2,3,lad,yellow
dam.dam,strained,2,3,lal,y-axis
dam.dam,strained,2,3,ral,raw
dam.dam,strained,2,3,rar,rare
dam.dam,restored,2,2,dram,human
dam.dam,restored,2,2,larm,limb
dam.dam,restored,2,1,dalam,pity
dam.dan,restored,2,2,darn,damn/dam
dam.dan,restored,2,1,dadan,bold
dam.dan,restored,2,1,ralan,interview
dam.dap,restored,2,2,drap,drop
dam.dap,restored,2,2,larp,lepton
dam.dap,restored,2,1,dalap,weapon
dam.das,restored,2,1,ralas,rile
dam.dav,restored,2,2,drav,candela (measurement)
dam.dav,restored,2,2,larv,larva
dam.dax,restored,2,2,larx,10^12
dam.dib,restored,2,2,drib,10^6
dam.dif,restored,2,2,dref,definite
dam.dif,restored,2,1,dalif,leak
dam.dig,restored,2,2,dreg,drag
dam.dig,restored,2,2,drig,degree
dam.dik,restored,2,1,dalik,approximate
dam.dik,restored,2,1,ralik,rally
dam.dim,restored,2,2,drim,dream
dam.din,restored,2,1,dalin,dally
dam.din,restored,2,1,ladin,laud
dam.div,restored,2,2,driv,fate
dam.dix,restored,2,2,drex,hyphen
dam.dix,restored,2,2,drix,direction
dam.dix,restored,2,1,radex,radish
dam.diz,restored,2,1,dareC,dash
dam.dum,restored,2,2,drum,drum
dam.dun,restored,2,2,dron,drone (sound)
dam.dun,restored,2,1,dalun,road
dam.dup,restored,2,2,drup,d sound
dam.dus,restored,2,2,drus,radius
dam.dus,restored,2,1,daluc,cuckold
dam.dus,restored,2,1,larus,gull
dam.duv,restored,2,2,drov,multicellular life
dam.duz,restored,2,2,droz,enter
dam.nap,restored,2,1,damap,dam
dam.nid,restored,2,1,lamid,tutor
dam.nit,held,2,0,lamnet,laminate
dam.nus,restored,2,1,ramos,trample
dam.pam,restored,2,2,ramp,r sound
dam.pat,held,2,0,dampat,damp
dam.pid,held,2,0,ramped,romp
dam.pun,held,2,0,lampoq,lump
dam.tam,strained,2,3,dat,word
dam.tam,strained,2,3,rat,write
dam.tan,restored,2,1,rataq,cart
dam.tas,restored,2,1,latas,lattice
dam.tax,restored,2,2,ratx,vowel a sound
dam.tif,restored,2,1,latif,entertain
dam.tik,restored,2,1,ratik,fascinate
dam.tun,restored,2,1,raton,rat
dam.tus,restored,2,1,latus,lettuce
dan.bam,restored,2,1,danam,dawn
dan.dam,held,2,0,randam,random
dan.din,held,2,0,dandeq,pawn
dan.din,held,2,0,randin,rind
dan.fik,held,2,0,laqfek,lavish
dan.gud,held,2,0,raqgol,ring (shape)
dan.kam,restored,2,2,laqk,wool
dan.kit,held,2,0,daqkit,donkey
dan.kit,held,2,0,laqkit,lanky
dan.kut,held,2,0,daqkot,dunk
dan.min,restored,2,1,danin,donation
dan.min,restored,2,1,daniq,dine
dan.min,held,2,0,lanmeq,league
dan.mun,restored,2,1,lanoq,blush
dan.sak,held,2,0,ransak,ransack
dan.sud,held,2,0,dansor,dinosaur
dan.tam,restored,2,2,rant,rant
dan.xin,held,2,0,laqxiq,virtuous
dan.zam,restored,2,2,danz,dance
dan.zam,restored,2,2,ranz,ram
dan.zan,held,2,0,ranzaq,grime
dap.kit,held,2,0,rapket,replicate
dap.mad,restored,2,1,rapal,repeal
dap.max,restored,2,1,rapax,rap
dap.mid,restored,2,1,raped,pad
dap.muk,restored,2,1,dapok,shiver
dap.sam,restored,2,2,dapc,depth
dap.sin,held,2,0,lapsin,lapse
dap.sin,held,2,0,lapsiq,lapse
dap.xad,held,2,0,rapxar,rupture
das.kam,restored,2,2,dask,desk
das.kam,restored,2,2,rask,reminiscent of (-esque)
das.mak,restored,2,1,dasak,stress
das.mak,restored,2,1,lasak,flock
das.mak,restored,2,1,rasak,moisture
das.mat,restored,2,1,rasat,furnish
das.mif,restored,2,1,rasif,hover
das.mik,restored,2,1,dasik,dice
das.mik,restored,2,1,rasik,mash
das.mis,restored,2,1,rasis,spray
das.mis,held,2,0,dasmis,dismiss
das.mit,restored,2,1,lasit,hit (popular)
das.mit,restored,2,1,rasit,rice
das.mud,restored,2,1,rasul,messenger
das.muk,restored,2,1,dasuk,skid
das.mun,restored,2,1,racon,wrath
das.pit,held,2,0,daspet,dissipate
das.pud,held,2,0,raspod,rasp
das.tam,restored,2,2,last,last
das.tam,restored,2,2,rast,rest (remainder)
das.tin,held,2,0,dastin,disparity
das.tun,held,2,0,raston,rust
dav.maj,restored,2,1,ravaj,ravish
dav.mak,restored,2,1,ravak,profut
dav.man,restored,2,1,lavan,satellite
dax.min,restored,2,1,daxen,university
dax.min,restored,2,1,daxin,fertilize
dax.nad,held,2,0,raxnal,rational
dax.nam,restored,2,1,raxam,crime
daz.dun,held,2,0,razdun,residue
daz.mad,restored,2,1,dazal,dazzle
daz.mad,restored,2,1,laCad,stack
daz.maj,restored,2,1,razaj,rouse
daz.man,restored,2,1,lazan,almond
daz.maz,restored,2,1,raCaC,drizzle
daz.mid,restored,2,1,laCir,lather
daz.mik,restored,2,1,raCik,velocity
daz.min,restored,2,1,dazin,dizzy
daz.min,restored,2,1,razin,resin
daz.miz,restored,2,1,daziz,disease
daz.mud,restored,2,1,laCor,leather
daz.mud,restored,2,1,raCor,rather
daz.mup,restored,2,1,lazup,candle
daz.nim,restored,2,1,lazim,due
daz.num,restored,2,1,razom,rhizome
dib.dak,held,2,0,ribrak,rib
dib.dan,held,2,0,libran,library
dib.mad,restored,2,1,lebal,label/characterization
dib.mad,restored,2,1,rebal,rebel
dib.mad,restored,2,1,ribar,rebar
dib.man,restored,2,1,diban,slander
dib.mas,restored,2,1,ribac,intermediate
dib.mit,restored,2,1,ribit,interest (banking)
dib.mud,restored,2,1,debol,dabble
dib.mud,restored,2,1,debor,dab
dib.mud,restored,2,1,lebor,labor
dib.muk,restored,2,1,ribuk,rebuke
dib.mun,restored,2,1,ribon,rule (control)
dif.mak,restored,2,1,difak,defy
dif.man,restored,2,1,rifan,refine
dif.min,restored,2,1,difen,deify
dif.mis,restored,2,1,difes,deface
dif.mud,restored,2,1,difor,defer
dif.mud,restored,2,1,difur,differ
dif.mut,restored,2,1,rifut,refute
dif.muz,restored,2,1,rifuz,refuse
dif.num,restored,2,1,rifom,reform
dif.tap,held,2,0,liftap,lift
dig.dug,held,2,0,liglug,ridicule
dig.mad,restored,2,1,rigal,wriggle
dig.man,restored,2,1,regan,rag
dig.man,restored,2,1,rigan,rig
dig.min,restored,2,1,regin,reign
dig.miv,restored,2,1,rigiv,clod of earth
dig.mud,restored,2,1,digor,dig
dig.naf,held,2,0,dignaf,dignify
dig.zam,restored,2,2,legz,leg
dij.man,restored,2,1,dijan,indecision
dij.mud,restored,2,1,dijor,relative
dij.mud,restored,2,1,lijur,leisure
dij.mun,restored,2,1,rijon,origin
dik.mad,restored,2,1,dekal,palm
dik.mad,restored,2,1,rikar,require
dik.man,restored,2,1,likan,liken
dik.map,restored,2,1,rikap,recap
dik.mas,restored,2,1,rekac,wreck
dik.min,restored,2,1,diken,decay
dik.miv,restored,2,1,rekiv,ingredient
dik.mud,restored,2,1,dikod,decode
dik.mud,restored,2,1,dikur,remembrance
dik.mud,restored,2,1,rikol,recoil
dik.mud,restored,2,1,rikur,recur
dik.mup,restored,2,1,rikup,recoup
dik.mus,restored,2,1,dikos,cram
dik.muz,restored,2,1,rikuz,concentration
dik.nam,restored,2,1,dikam,predicament
dik.naz,held,2,0,reknaz,recognize
dik.xam,held,2,0,rikxam,reaction
dik.xan,held,2,0,likxaq,mangle
dim.ban,restored,2,1,diman,demon
dim.bin,restored,2,1,limeq,leeway
dim.bin,restored,2,1,rimen,remain
dim.bun,restored,2,1,dimon,imagination
dim.daj,restored,2,2,dedj,appendage
dim.daj,restored,2,2,ledj,theory
dim.dak,restored,2,2,lirk,ratio
dim.dak,restored,2,1,didak,tick tock
dim.dak,restored,2,1,dilak,delectable
dim.dak,restored,2,1,dirak,direct (focus)
dim.dak,restored,2,1,redak,irradiate
dim.dam,strained,2,3,did,deed
dim.dam,strained,2,3,lid,lead
dim.dam,strained,2,3,lil,boolean
dim.dam,strained,2,3,red,red
dim.dam,strained,2,3,rid,read
dim.dam,strained,2,3,ril,relation
dim.dan,restored,2,1,didaq,site
dim.dan,restored,2,1,dilan,dill
dim.dan,restored,2,1,lilaq,might
dim.dan,restored,2,1,ridaq,rid
dim.daz,restored,2,2,rilz,reel
dim.dif,restored,2,1,relif,relief
dim.dij,restored,2,1,relij,religion
dim.dik,restored,2,1,direk,directory
dim.dik,restored,2,1,rilik,calendar
dim.dik,restored,2,1,ririk,rear
dim.dim,restored,2,1,dilem,dilemma
dim.dim,restored,2,1,ridim,redeem
dim.din,restored,2,1,dilen,delay
dim.din,restored,2,1,lirin,leer
dim.din,restored,2,1,redin,ready
dim.din,restored,2,1,reliq,rail
dim.din,restored,2,1,rilen,relay
dim.dis,restored,2,1,rilis,release
dim.duk,restored,2,1,diduk,deduct
dim.dun,restored,2,1,dilun,discuss
dim.dun,restored,2,1,ridun,redo
dim.dus,restored,2,1,didus,deduce
dim.naz,restored,2,1,dimaz,devise
dim.naz,restored,2,1,rimaz,revise
dim.nit,restored,2,1,remit,remit
dim.nut,restored,2,1,dimot,demote
dim.nut,restored,2,1,dimut,figure
dim.nut,restored,2,1,rimot,remote (distance)
dim.nuv,restored,2,1,rimuv,remove
dim.nux,held,2,0,dimnux,diminution
dim.pad,held,2,0,dempal,extend
dim.pam,restored,2,2,limp,limp
dim.pat,held,2,0,limpat,smear
dim.puz,held,2,0,dimpoz,decompose
dim.sit,held,2,0,demsit,democracy
dim.tak,restored,2,1,ditak,detect
dim.tam,strained,2,3,det,datetime stamp/instance in time
dim.tam,strained,2,3,lit,light
dim.tam,strained,2,3,ret,after
dim.tam,strained,2,3,rit,soil
dim.tax,restored,2,2,retx,rate (change)
dim.tax,restored,2,2,ritx,ring (math)
dim.tin,restored,2,1,diten,detain
dim.tin,restored,2,1,retiq,rate
dim.zat,held,2,0,rimzat,rim
din.bim,restored,2,1,denim,responsible
din.dam,restored,2,2,rend,french r sound
din.dan,held,2,0,rendan,grace
din.dun,held,2,0,liqloq,exquisite
din.fat,held,2,0,linfat,lean (fat)
din.gad,held,2,0,deqgal,dangle
din.gad,held,2,0,reqgal,wrangle
din.gix,held,2,0,leqgix,languish
din.guv,held,2,0,riqgov,wring
din.kam,restored,2,2,diqk,deny
din.kam,restored,2,2,reqk,rank
din.kam,restored,2,2,riqk,rhyme
din.kax,held,2,0,liqkax,relinquish
din.kud,held,2,0,riqkol,wrinkle
din.mad,held,2,0,linmar,courtesy
din.man,restored,2,1,renan,wren (bird)
din.mig,restored,2,1,rineg,renege
din.min,restored,2,1,reniq,rein
din.min,held,2,0,renmen,folk
din.min,held,2,0,renmin,citizen
din.mix,restored,2,1,renix,ray
din.mud,restored,2,1,rinul,renew
din.mun,restored,2,1,riqoq,artificial
din.mus,restored,2,1,rinos,rhinoceros
din.mut,restored,2,1,dinot,denote
din.sik,held,2,0,linsek,miserly
din.sit,held,2,0,linset,stingy
din.sud,held,2,0,liqsul,nimble
din.taf,held,2,0,lintaf,lynch
din.tam,restored,2,2,lint,lint
din.tuk,held,2,0,dentok,dent
din.xik,held,2,0,linxik,temporary
din.xin,held,2,0,rinxiq,ductile
din.zin,held,2,0,renzen,earnest
din.zit,held,2,0,deqzit,stool
din.zud,held,2,0,linzol,drip
dip.kit,held,2,0,depket,deprecate
dip.mad,restored,2,1,lipar,leap
dip.mad,restored,2,1,ripar,repair
dip.mak,restored,2,1,dipak,kindle
dip.mas,restored,2,1,ripas,fault
dip.mub,restored,2,1,repub,republican
dip.mud,restored,2,1,lepor,leporidae
dip.mud,restored,2,1,ripol,ripple
dip.mut,restored,2,1,reput,reputation
dip.mut,restored,2,1,riput,repute
dis.kam,restored,2,2,disk,discover
dis.kam,restored,2,2,risk,risk
dis.mab,restored,2,1,disab,disable
dis.maf,restored,2,1,disaf,decipher
dis.mak,restored,2,1,disak,dissect
dis.map,restored,2,1,disap,disciple
dis.mas,restored,2,1,recas,recess
dis.mat,restored,2,1,lisat,elicit
dis.mat,restored,2,1,risat,reset
dis.max,restored,2,1,risax,purchase
dis.mid,restored,2,1,risid,recede
dis.min,restored,2,1,lesiq,lace
dis.min,restored,2,1,lisiq,lease
dis.mis,restored,2,1,risis,sliver
dis.mit,restored,2,1,resit,race
dis.miv,restored,2,1,disiv,deceive
dis.miz,restored,2,1,diseC,diss
dis.mun,restored,2,1,leson,lesson
dis.muv,restored,2,1,resov,street
dis.mux,restored,2,1,risux,asset
dis.nim,restored,2,1,lisem,bread
dis.nit,held,2,0,disnet,disseminate
dis.pad,held,2,0,dispal,dispel
dis.pad,held,2,0,dispar,disability
dis.pat,held,2,0,dispat,despite
dis.paz,held,2,0,dispaz,despise
dis.pid,held,2,0,dispir,disappear
dis.pus,held,2,0,lispus,lisp
dis.put,held,2,0,disput,dispute
dis.tam,restored,2,2,list,list
dis.tik,held,2,0,ristik,restrict
div.mad,restored,2,1,divar,devour
div.mak,restored,2,1,divak,glue
div.man,restored,2,1,devan,hobby
div.man,restored,2,1,divan,echo
div.mat,restored,2,1,rivat,rivet
div.mav,restored,2,1,revav,lot (amount)
div.mav,restored,2,1,rivav,revive
div.mid,restored,2,1,lived,evade
div.mid,restored,2,1,revil,rival
div.mik,restored,2,1,livik,evict
div.min,restored,2,1,reven,revenue
div.mit,restored,2,1,livet,alleviate
div.muk,restored,2,1,rivok,revoke
div.mun,restored,2,1,rivun,review
div.mus,restored,2,1,divus,diverse
div.mut,restored,2,1,divot,devote
dix.man,restored,2,1,dixaq,boy/girl friend
dix.man,restored,2,1,lixaq,ideal
dix.min,restored,2,1,rexin,zeal
dix.mit,restored,2,1,rixet,net
dix.mut,restored,2,1,rixut,permission
dix.num,restored,2,1,rixum,record
diz.dak,held,2,0,rezrak,resurrect
diz.mad,restored,2,1,dizar,desire
diz.mad,restored,2,1,rezal,wrestle
diz.mak,restored,2,1,dezak,daze
diz.mak,restored,2,1,riCak,sway
diz.min,restored,2,1,deziq,daisy
diz.min,restored,2,1,lezin,lazy
diz.min,restored,2,1,reCin,rage
diz.min,restored,2,1,reziq,raise
diz.mud,restored,2,1,reCur,irrational (number)
diz.mud,restored,2,1,rezor,razor (tool)
diz.mud,restored,2,1,rizod,reside
diz.num,restored,2,1,rizum,resume
dub.dan,held,2,0,roblan,robe
dub.dik,held,2,0,lubrik,lube
dub.man,restored,2,1,loban,boss
dub.mas,restored,2,1,robas,robust
dub.mud,restored,2,1,rubor,rubber
duj.nam,restored,2,1,dojam,marijuana
duk.man,restored,2,1,dokan,portrait
duk.man,restored,2,1,dukan,suffer
duk.man,restored,2,1,lokan,open space
duk.mat,held,2,0,lokmat,warfare
duk.mat,held,2,0,lukmat,look forward to
duk.min,held,2,0,rukmin,radiant
duk.mit,restored,2,1,loket,locate
dum.ban,restored,2,1,luman,lumen (measurement)
dum.bat,held,2,0,lumbat,harass
dum.bun,restored,2,1,dumun,doom
dum.dag,restored,2,2,lorg,log (diary)
dum.dam,strained,2,3,dor,door
dum.dam,strained,2,3,dud,friend
dum.dam,strained,2,3,dul,delete
dum.dam,strained,2,3,lod,load
dum.dam,strained,2,3,lor,lord
dum.dam,strained,2,3,rol,cycle
dum.dam,strained,2,3,rud,update
dum.dam,strained,2,3,rul,rule (in system)
dum.dan,restored,2,2,lorn,line
dum.dan,restored,2,1,luran,lure
dum.dan,restored,2,1,rodan,dictator
dum.das,restored,2,2,dors,desert
dum.dav,restored,2,2,dolv,deliver
dum.dav,restored,2,2,lurv,leave
dum.dik,restored,2,1,lulek,reed (plant)
dum.din,restored,2,1,doriq,during
dum.din,restored,2,1,rulin,ruin
dum.dis,restored,2,1,doles,adolescent
dum.div,restored,2,1,duliv,dew
dum.diz,restored,2,1,duliz,duly
dum.nad,restored,2,1,romar,roam
dum.nag,restored,2,1,rumag,room
dum.nit,restored,2,1,lumet,loom
dum.nit,held,2,0,rumnet,ruminate
dum.nud,restored,2,1,rumor,rumor
dum.pam,restored,2,2,domp,dump
dum.tam,strained,2,3,lot,lot (land)
dum.tam,strained,2,3,rot,FALSE
dum.tan,restored,2,1,dotan,dote
dum.taz,restored,2,2,rutz,race (event)
dum.tin,restored,2,1,dotiq,doting
dum.tin,restored,2,1,rutin,routine
dum.tiv,restored,2,1,rotiv,sauce
dun.dam,restored,2,2,rond,gnaw
dun.kum,held,2,0,lunkom,profile
dun.mad,restored,2,1,lonal,loyal
dun.mak,restored,2,1,doqak,animate
dun.mak,restored,2,1,lonak,lone
dun.man,restored,2,1,luqan,lung
dun.mik,restored,2,1,roqik,apt
dun.mit,restored,2,1,donet,donate
dun.pat,held,2,0,dunpat,dune
dun.sin,held,2,0,lunsiq,lunacy
dup.kit,held,2,0,dupket,duplicate
dup.man,restored,2,1,dopan,dope
dup.man,restored,2,1,rupaq,outward appearance
dup.mik,restored,2,1,dupik,dupe
dup.sam,restored,2,2,rups,10^39
dup.sum,held,2,0,lupsum,bolt
dus.kam,restored,2,2,dusk,across (trans-)/cross
dus.kam,restored,2,2,rusk,vowel english r sound
dus.mad,restored,2,1,lusad,lucid
dus.miv,restored,2,1,lusiv,elusive
dus.mud,restored,2,1,lusul,halogen
dus.tam,restored,2,2,rost,past (distance)
duv.min,restored,2,1,doven,dove (bird)
dux.min,restored,2,1,duxiq,inert
dux.min,restored,2,1,luxiq,popular
dux.nam,restored,2,1,doxam,fertile
dux.nam,restored,2,1,roxam,impression
duz.maf,restored,2,1,dozaf,doze
duz.mas,restored,2,1,ruzas,ruse
duz.mig,restored,2,1,loCig,loathe
duz.mud,restored,2,1,loCud,loath
duz.mut,restored,2,1,ruzot,slim
fab.dik,held,2,0,fabrik,fabric
fad.bix,held,2,0,farbix,refurbish
fad.gam,restored,2,2,farg,fog
fad.jad,held,2,0,fadjal,radish (vegetable)
fad.jat,held,2,0,fadjat,fudge
fad.mad,restored,2,1,farad,farad (measurement)
fad.man,restored,2,2,farm,far
fad.map,restored,2,2,flap,hop
fad.mas,restored,2,2,fras,sail
fad.mat,restored,2,2,fart,fart
fad.mat,restored,2,2,flat,flat
fad.max,restored,2,2,flax,flesh
fad.max,restored,2,2,frax,fresh
fad.mid,restored,2,2,flid,field (math)
fad.mid,restored,2,2,fred,vowel large E sound
fad.mig,restored,2,1,farig,ferry
fad.mik,restored,2,2,flek,mirror
fad.mik,restored,2,2,frik,freak
fad.mik,restored,2,1,falek,bland
fad.min,restored,2,2,fren,danish e vowel sound
fad.min,restored,2,2,frin,funny
fad.min,restored,2,1,faliq,folly
fad.min,held,2,0,farmiq,farm (activity)
fad.mip,restored,2,2,flip,flip
fad.mis,restored,2,2,fris,hiss
fad.mit,restored,2,2,flet,fight
fad.mit,restored,2,2,fret,frame
fad.mix,restored,2,2,frix,fish
fad.miz,restored,2,2,fleC,appear
fad.miz,restored,2,2,frez,phrase
fad.miz,restored,2,2,friz,freeze
fad.mub,restored,2,2,flob,lob
fad.mud,restored,2,2,flor,flower
fad.mud,restored,2,2,flud,fluid
fad.muk,restored,2,2,flok,glow
fad.mun,restored,2,2,flun,few
fad.mut,restored,2,2,flot,float
fad.mux,restored,2,2,flux,flush
fad.muz,restored,2,2,fluz,complex
fad.muz,restored,2,2,froC,fear
fad.nim,restored,2,2,flem,flame
fad.num,restored,2,2,flom,f sound
fad.num,restored,2,2,flum,fly (action)
fad.vam,restored,2,2,farv,10^24
fad.zam,restored,2,2,farC,feather
fak.nam,restored,2,1,fakam,surge
fam.bud,held,2,0,fambol,fumble
fan.ban,held,2,0,faqban,handy
fan.dam,restored,2,2,fand,fund
fan.dis,held,2,0,fandic,found
fan.dix,held,2,0,fandex,foundation
fan.kam,restored,2,2,faqk,funk
fan.mis,restored,2,1,fanis,fun
fan.mit,restored,2,1,fanit,fan (machine)
fan.mud,held,2,0,faqmul,graze
fan.muv,restored,2,1,fanov,fawn (over)
fan.sik,held,2,0,fansik,fantasy
fan.sud,held,2,0,fansur,find out
fan.tan,held,2,0,fantan,rebound
fan.tin,held,2,0,fanteq,writhe
fan.tum,held,2,0,fantom,phantom
fan.xan,held,2,0,faqxaq,aroma
fan.zik,held,2,0,faqzik,deter
fas.mad,restored,2,1,fasad,corrupt
fas.man,restored,2,1,fasan,fasten
fas.mit,restored,2,1,faset,faucet
fas.mit,restored,2,1,fasit,facet
fas.tam,restored,2,2,fast,fast
fat.mut,restored,2,1,fatot,tempt
fax.mid,restored,2,1,faxir,compromise
fax.mun,restored,2,1,faxon,fashion (style)
fax.pix,held,2,0,faxpix,rummage
faz.miz,restored,2,1,faziz,fuzz
faz.num,restored,2,1,faCom,fathom
fib.mad,restored,2,1,fibal,feeble
fid.jik,held,2,0,fidjik,fidget
fid.jud,held,2,0,fedjul,fad
fid.mad,restored,2,1,fidal,fiddle
fid.man,restored,2,2,film,film (material)
fid.man,restored,2,1,fedan,fade
fid.man,restored,2,1,filan,felidae
fid.mas,restored,2,1,fidas,fetus
fid.mat,held,2,0,filmat,film (residue)
fid.min,restored,2,1,fediq,wun
fid.min,restored,2,1,fidiq,feed
fid.mit,restored,2,1,filet,affilliate
fid.mud,restored,2,1,felur,failure
fid.mun,restored,2,1,feloq,tax
fim.nas,restored,2,1,femas,famous
fim.vud,restored,2,1,fevor,favor
fin.bam,restored,2,1,finam,phenomenon
fin.dan,held,2,0,fenlaq,heft
fin.das,held,2,0,fendac,fend
fin.dug,held,2,0,fiqdug,poise
fin.git,held,2,0,feqget,signature
fin.gud,held,2,0,fiqgor,finger
fin.kam,restored,2,2,fiqk,even (though)
fin.mad,restored,2,1,final,final
fin.mak,restored,2,1,fenak,feign
fin.mat,restored,2,1,feqat,fang
fin.min,held,2,0,feqmin,honey
fin.san,held,2,0,fensan,diffract
fin.sup,held,2,0,finsup,incinerate
fin.tam,restored,2,2,fent,faint (dizzy)
fin.tav,held,2,0,fintav,definitive
fin.tik,held,2,0,fentik,faint
fin.xip,held,2,0,fenxip,analysis
fin.zam,restored,2,2,finz,finish
fis.mat,restored,2,1,fecat,faith
fis.miz,restored,2,1,fisiz,feces
fis.tan,held,2,0,fistan,feast
fit.mud,restored,2,1,fitor,feat
fit.xan,held,2,0,fetxaq,extraordinary
fit.xid,held,2,0,fitxir,fantastic
fix.mit,restored,2,1,fixet,officiate
fiz.mab,restored,2,1,fizab,feasible
fiz.mad,restored,2,1,fizal,fizzle
fiz.maz,restored,2,1,fizaz,fizz
fud.gam,restored,2,2,folg,fungus
fud.giv,held,2,0,forgiv,forgive
fud.mad,restored,2,2,fold,fold
fud.mad,held,2,0,formal,formal
fud.mag,held,2,0,formag,former
fud.mak,restored,2,2,fork,ant (animal)
fud.man,restored,2,2,form,form
fud.man,restored,2,1,foran,prompt (speed)
fud.mas,restored,2,2,forc,there
fud.mat,restored,2,2,fort,fort
fud.mat,held,2,0,format,format
fud.mid,restored,2,1,forid,foe
fud.mik,restored,2,1,forek,euphoric
fud.mik,held,2,0,formik,ant
fud.min,restored,2,1,forin,foreign
fud.mip,restored,2,1,fulep,soothe
fud.mit,restored,2,1,folet,exfoliate
fud.mit,restored,2,1,furet,infuriate
fud.mun,restored,2,1,furoq,furrow
fud.nam,restored,2,2,forn,fine (good)
fud.nam,held,2,0,folnam,foil
fud.nis,held,2,0,furnis,furnace
fud.zud,held,2,0,forCor,further
fud.zun,held,2,0,forCun,makeup
fum.git,held,2,0,fumget,fumigate
fun.tam,restored,2,2,funt,photon
fun.tin,held,2,0,fonten,fountain
gab.mid,restored,2,1,gabil,knead
gab.mud,restored,2,1,gabol,gobble
gab.mun,restored,2,1,gaboq,gob
gad.bad,held,2,0,garbal,garble
gad.mad,restored,2,2,gard,g sound
gad.mad,restored,2,2,grad,grid
gad.mad,restored,2,2,gral,foot
gad.mad,restored,2,1,gadar,fence
gad.man,restored,2,2,garm,arm
gad.man,restored,2,2,glan,glide
gad.map,restored,2,2,grap,issue
gad.map,restored,2,1,galap,gallop
gad.mas,restored,2,2,grac,jaw
gad.mas,restored,2,2,gras,grass
gad.mas,restored,2,1,gadas,lentil
gad.mat,restored,2,2,galt,guilt
gad.mat,restored,2,1,galat,recite
gad.mav,restored,2,2,glav,glove
gad.mav,restored,2,2,grav,graviton
gad.maz,restored,2,1,garaz,lubricate
gad.mid,restored,2,2,gled,lay
gad.mid,restored,2,2,gred,grade (score)
gad.mid,restored,2,2,gril,case (container)
gad.min,restored,2,2,glen,gluon
gad.mip,restored,2,2,glip,lip
gad.mip,restored,2,2,grep,grape
gad.mis,restored,2,2,gres,guess
gad.mit,restored,2,2,glet,gate
gad.mit,restored,2,2,grit,hello
